Principles of Real Estate Practice in Alabama,11.9,"An owner's agent is showing a buyer an apartment building. The buyer notices water stains on the ceiling, and informs the agent. The agent's best course of action is to",immediately contract to paint the ceiling,immediately contract to repair the roof,suggest the buyer make a lower-price offer,inform the seller,d,"An agent has the duty to inform the client of all material facts, reports, and rumors that might affect the client's interests in the property transaction"
Principles of Real Estate Practice in Alabama,11.10,An agent owes customers several duties. These may be best described as,"fairness, care, and honesty","obedience, confidentiality, and accounting","diligence, care, and loyalty","honesty, diligence, and skill",a,"In general, agents owe a third party:  •honesty and fair dealing  •	reasonable care and skill  •proper disclosure"
Principles of Real Estate Practice in Alabama,11.11,"An agent fails to discover flood marks on the walls in the basement of a property. The agent sells the property, and the buyer later sues the agent for failing to mention the problem. In this case, the agent",may be guilty of intentional misrepresentation,has an exposure to a charge of negligent misrepresentation,"has little exposure, since the problem was not mentioned on the signed disclosure form","is not vulnerable, since the problem was not discovered",b,"An agent can be held liable for failure to disclose facts the agent was not aware of if it can be demonstrated that the agent should have known such facts. For example, if it is a common standard that agents inspect property, then an agent can be held liable for failing to disclose a leaky roof that was not inspected"
Principles of Real Estate Practice in Alabama,11.12,"An agent informs a buyer that a clause in a contract is standard language. After explaining the clause, the agent assures the buyer that the clause does not mean anything significant. If something goes wrong with the transaction, the agent could be liable for",violating duties owed a customer,misinterpreting the clause,intentional misrepresentation,practicing law without a license,d,"A broker must exercise care not to offer advice outside of his or her field of expertise. Violations of this standard may expose the agent to liability for the unlicensed practice of a profession such as law, engineering, or accounting"
Principles of Real Estate Practice in Alabama,11.13,"An outside broker locates a seller for a buyer representative's client. In this instance, the outside broker is acting as",a single agent,a dual agent,a subagent,a secret agent,c,"In a subagency, a broker or licensed salesperson works as the agent of a broker who is the agent of a client. Subagents might include a cooperating licensed broker, that broker's licensed salespeople, and the listing broker's licensed salespeople, all of whom agree to work for the listing broker on behalf of the client"
Principles of Real Estate Practice in Alabama,11.14,"Agent Bob, who works for Broker Bill, obtains an owner listing to lease a building. Bill's other agent, Sue, locates a tenant for Bob's listing. In the absence of any arrangement to the contrary, Broker Bill in this instance is",an implied agent,a dual agent,a single agent,a subagent,b,"Dual agency occurs whenever a single broker represents both principal parties to a transaction. Here, since Bob and Sue work for Bill, Bill is the dual agent"
Principles of Real Estate Practice in Alabama,11.15,"An agent is operating as a disclosed dual agent on a transaction. In this case, the agent",may not represent one party's interests to the detriment of the other,must withdraw from the relationships,must be obedient and loyal to both parties,must require that the principals share equally in paying the commission,a,"A dual agent's first duty is to disclose the agency relationship to both principal parties or to withdraw from one side of the duality. After disclosing, the agent must obtain the written consent of both parties. If both parties accept the dual agency, the agent owes all the fiduciary duties to both parties except full disclosure, undivided loyalty, and exclusive representation of one principal's interests"
Principles of Real Estate Practice in Alabama,11.16,The duties of an agent acting as a facilitator are most similar to those of a,subagent,single agent,dual agent,implied agent,c,"A recent solution allows a broker to represent no one in a transaction. That is, the broker acts as a transaction broker, or facilitator, and is not an agent of either the buyer or seller. In this relationship, the facilitator does not advocate the interests of either party. This is most similar to dual agency"
Principles of Real Estate Practice in Alabama,11.17,The meaning and import of the agency relationship should be disclosed to the client,prior to completing a listing agreement,prior to or upon completion of an offer,upon the initial contact with the person,whenever a dual agency relationship is indicated,a,An agent who intends to represent a seller or owner must disclose the import of the proposed agency relationship in writing before the listing agreement is executed
Principles of Real Estate Practice in Alabama,11.18,Owner agents must disclose their agency relationship to tenants or buyers,immediately prior to the initial contact,upon initial contact,whenever substantive contact is made,immediately following any offer executed by the customer,c,A buyer agent must disclose the agency relationship to the seller or seller's agent on first contact. Substantive contact is assumed
Principles of Real Estate Practice in Alabama,11.19,A tenant representative should disclose his or her agency relationship to the owner's agent,immediately prior to the initial contact,upon initial contact,immediately prior to substantive contact,immediately following any offer executed by the landlord,b,A buyer agent must disclose the agency relationship to the seller or seller's agent on first contact. Substantive contact is assumed
Principles of Real Estate Practice in Alabama,11.20,A transaction broker should disclose his or her agency relationship to the transaction principals,upon first substantive contact,upon completion of the listing agreement,immediately following completion of any offer,upon initial contact of any kind,a,"The agent must provide written notice to all parties or their agents on first becoming a transaction broker or on the first substantive contact, whichever comes first"
Principles of Real Estate Practice in Alabama,11.21,Licensee Gretchen of the Jumbo Mountain Agency takes a listing to sell the home of John Hess. Prospective buyer Lucy Bingham asks licensee Calvin Bentley of the same agency to assist her in purchasing the Hess property. What can the broker of the Jumbo agency do to prevent Gretchen and Calvin from creating unwanted dual agency conflicts for Jumbo?,"Appoint Gretchen and Calvin as designated agents of the seller and buyer, respectively.",Have Calvin sign an exclusive buyer agency agreement with the buyer.,Have Gretchen sign a non-exclusive subagency agreement with the seller.,Take over Gretchen’s listing and act directly as the seller’s agent.,a,"A designated agent is a salesperson or an associate broker selected by the broker and client as the client's legal agent pursuant to a designated agency agreement. Under a designated agency agreement, the client has no agency relationship with any licensee other than those specified in the designated agency agreement. Absent such an agreement, the client has an agency relationship with the broker and all affiliated licensees in the brokerage firm. The designated agency agreement allows a broker to select a salesperson and associate brokers to act as the client’s agent."
Principles of Real Estate Practice in Alabama,12.1,"To be valid, a listing agreement",must be in writing,may be oral or written,must be an express agreement,must be enforceable,b,"A valid listing may be oral or written. However, many states consider only a written listing to be enforceable, particularly an exclusive right-to-sell listing"
Principles of Real Estate Practice in Alabama,12.2,"The type of listing that assures a broker of compensation for procuring a customer, regardless of the procuring party, is a(n)",exclusive right-to sell agreement,exclusive agency agreement,open listing,net listing,a,"The exclusive right-to-sell agreement is the most widely used owner agreement. Under the terms of this listing, a seller contracts exclusively with a single broker to procure a buyer or effect a sale transaction. If a buyer is procured during the listing period, the broker is entitled to a commission, regardless of who is procuring cause"
Principles of Real Estate Practice in Alabama,12.3,An owner agrees to pay a broker for procuring a tenant unless it is the owner who finds the tenant. This is an example of a(n),exclusive right-to sell agreement,exclusive agency agreement,open listing,net listing,b,"An exclusive agency listing authorizes a single broker to sell the property and earn a commission, but leaves the owner the right to sell the property without the broker's assistance, in which case no commission is owed"
Principles of Real Estate Practice in Alabama,12.4,"A landlord promises to compensate a broker for procuring a tenant, provided the broker is the procuring cause. This is an example of a(n)",exclusive right-to sell agreement,exclusive agency agreement,open listing,net listing,c,"An open listing is a non-exclusive authorization to sell or lease a property. The owner may offer such agreements to any number of brokers in the marketplace. With an open listing, the broker who is the first to perform under the terms of the listing is the sole party entitled to a commission"
Principles of Real Estate Practice in Alabama,12.5,"A property owner agrees to pay a broker a commission, provided the owner receives a minimum amount of proceeds from the sale at closing. This is an example of a(n)",exclusive right-to sell agreement,exclusive agency agreement,open listing,net listing,d,A net listing is one in which an owner sets a minimum acceptable amount to be received from the transaction and allows the broker to have any amount received in excess as a commission
Principles of Real Estate Practice in Alabama,12.6,The most significant difference between an owner representation agreement and a buyer representation agreement is,the client,the commission amount,agency law applications,contract law applications,a,An owner listing authorizes a broker to represent an owner or landlord. A buyer agency or tenant representation agreement authorizes a broker to represent a buyer or tenant
Principles of Real Estate Practice in Alabama,12.7,A multiple listing authorization gives a broker what authority?,To list the owner's property in a multiple listing service,To sell several properties for the owner at once,To sell or lease the property,To delegate the listing responsibilities to other agents,a,A multiple listing is not a distinct listing contract but rather a provision in an exclusive listing authorizing the broker to place the listing into a multiple listing service. A multiple listing service is an organization of member brokers who agree to cooperate in the sale of properties listed by other brokers in exchange for a share of the broker's resulting commission
Principles of Real Estate Practice in Alabama,12.8,"A broker is hired to procure a customer for a client. In order to earn compensation, the agent must procure a customer who",has seen the property and reviewed all documents,"is ready, willing, and able to transact",has completed an acceptable sale or lease contract,will successfully complete the transaction at closing,b,"Finding a customer means locating a party who is ready, willing, and able to transact under the client's terms"
Principles of Real Estate Practice in Alabama,12.9,One of the most important actions an owner's agent is authorized to perform under an exclusive listing agreement is,showing the property,assisting the customer in evaluating the relative merits of other properties,authorizing price adjustments in a timely manner,executing the sale or lease agreement,a,"A listing agreement authorizes a broker to undertake actions relevant to achieving the performance objective, which includes showing or seeking property"
Principles of Real Estate Practice in Alabama,12.10,An agent's performance of due diligence concerning a listing can best be described as,initiating the marketing plan on or before a deadline,expending an amount of effort that is commensurate with the nature and size of the transaction,ascertaining the facts about the client and the property at the onset of the listing period,helping customers satisfy their needs to the extent they are entitled,c,"Due diligence in the listing context refers to verifying the accuracy of the statements in the listing regarding the property, the owner, and the owner's representations"
Principles of Real Estate Practice in Alabama,12.11,The amount of a real estate broker's commission is,established among competing brokers,established through negotiation with clients,established by the Board of Realtors®,established by state real estate license law,b,"The amount of a broker's commission is whatever amount the client and broker have agreed to. Compensation may be in the form of a percentage of the sale or lease price, or a flat fee"
Principles of Real Estate Practice in Alabama,12.12,"A client suddenly decides to revoke an exclusive right-to-sell listing midway through the listing term. The reason stated: the client did not like the agent. In this case,",the client is criminally liable for discrimination on the basis of the cause for cancellation,the client may be liable for a commission and marketing expenses,"the agent can sue the client for specific performance, even if no customer had been located",the agent has no recourse but to accept the revocation,b,"Both principals to the listing agreement have the power to revoke the contract at any time. They do not, however, always have the right. That is, client or broker may cancel a listing but remain liable for damages to the other party. For an exclusive right-to-sell listing: if the property sells during the term of the revoked listing, the client is liable for the commission. If the property does not sell, the client is liable for the broker's actual costs"
Principles of Real Estate Practice in Alabama,12.13,"A ""protection period"" clause in an exclusive listing provides that",the owner is protected from all liabilities arising from the agent's actions performed within the agent's scope of duties,the agent has a claim to a commission if the owner sells or leases to a party within a certain time following the listing's expiration,agents are entitled to extend a listing agreement's term if a transaction is imminent,an owner is not liable for a commission if a prospective customer delays in completing an acceptable offer,b,"Many listings include a protection clause stating that, for a certain period after expiration, the owner is liable for the commission if the property sells to a party that the broker procured, unless the seller has since listed the property with another broker"
Principles of Real Estate Practice in Alabama,12.14,A seller wants a licensee to put her home in the MLS and conduct an openhouse but do nothing else to sell it for a reduced commission. The kind of listing agreement that would allow this arrangement is a(n),multiple listing agreement.,transaction broker agreement.,limited services agreement.,open listing agreement.,c,"Rather than provide the full services due a client under a standard listing agreement, a licensee may enter into an agreement to provide limited services selected by the client."
Principles of Real Estate Practice in Alabama,13.1,Which of the following represents the core activity of real estate brokerage?,Prospecting for and qualifying potential customers,Buying and selling properties for one's company,Procuring customers for clients and effecting transactions,Negotiating sale or lease terms for a client,c,"The core activity of real estate brokerage is the business of procuring a buyer, seller, tenant, or property on behalf of a client for the purpose of completing a transaction"
Principles of Real Estate Practice in Alabama,13.2,What is co-brokerage?,An owner agent and a buyer agent combine efforts to complete a sale,Outside brokers acting as subagents assist a listing agent in procuring a customer,An owner or buyer lists with several brokers to complete a transaction,Agents from a single agency cooperate to generate listings for the broker,b,"A transaction involving a cooperating subagent is called co-brokerage. In a co-brokered transaction, the listing broker splits the commission with the ""co-broker,"" typically on a 50-50 basis. A broker may cooperate with other brokers on either side of a transaction, either assisting a listing agent to locate a buyer or tenant, or assisting a buyer or tenant representative in locating a seller or landlord"
Principles of Real Estate Practice in Alabama,13.3,Which of the following best summarizes the critical skills in real estate brokerage?,"Communications, market knowledge, mathematics, and analysis","Selling skills, law, and qualification",Fiduciary duties,"Listing, marketing, facilitating transactions, and managing information",d,"To generate business, as well as achieve the transactional objectives of clients, a broker must be proficient in four skill areas: obtaining a client listing, marketing a listing, facilitating the closing of a transaction, and managing market information"
Principles of Real Estate Practice in Alabama,13.4,Which of the following is a valid distinction between a corporation and a proprietorship?,A corporation has perpetual existence; a proprietorship terminates upon the owner's death,"Proprietorships are liable for their actions, while corporations are not","Proprietorships may broker real estate, while corporations may not","Corporations are not subject to taxation, while proprietorships are",a,"A sole proprietorship is a business owned by a single individual. When the proprietor dies, the business terminates. A corporation has a ""perpetual"" existence. It survives the death of any of the stockholders, directors, or officers"
Principles of Real Estate Practice in Alabama,13.5,One similarity between a general partnership and a limited partnership is that,both are subject to double-taxation,both may broker real estate if properly licensed,the partners in both organizations take an active role in managing the business,all partners bear full liability for debts to the extent of the debt,b,"A general partnership may broker real estate if properly licensed. State law may require one or all partners to hold active or inactive broker's licenses. A limited partnership may broker real estate. However, limited partners may not broker real estate for the partnership"
Principles of Real Estate Practice in Alabama,13.6,"Two real estate companies agree to conjoin their resources for the development and sale of an apartment complex, for which profits will be shared equally. This is an example of",a cooperative association,a real estate investment trust,a limited partnership,a joint venture,d,"A joint venture is a partnership formed to complete a specific business endeavor, such as a real estate development"
Principles of Real Estate Practice in Alabama,13.7,Which of the following characterizes a real estate franchisee?,A local brokerage owned and operated by a national franchisor,A locally-owned brokerage affiliated with a national franchisor for purposes of enhanced image and resources,A national brokerage company which charges local brokers fees for membership,A national firm which contracts with local franchisors to promote the national identity,b,A franchised brokerage is an independently-owned company that enters into a licensing arrangement with a franchisor to participate in various benefits offered in exchange for compensation
Principles of Real Estate Practice in Alabama,13.8,"The term ""Realtor""",is the generic name used by brokers throughout the country as a trade identity,"is the identity for any duly licensed, active agent or broker",is the trade identity for all members of any properly chartered real estate trade organizations,may only be used by brokers belonging to the National Association of Realtors®,d,One should note that the term Realtor® is a protected trade name of NAR. Only members of the organization may use the term to refer to themselves
Principles of Real Estate Practice in Alabama,13.9,Real estate sales agents are legally authorized to,represent their employing broker in procuring clients and customers,act directly on a client's behalf to discharge the broker's listing responsibilities,negotiate and execute contracts for sale on behalf of the client,take on the listing responsibilities for other listings in MLS,a,Agents may only act on behalf of their broker. They may not assume responsibilities for other listings since listings are not transferable
Principles of Real Estate Practice in Alabama,13.10,An important distinction between an independent contractor salesperson (IC) and an employee salesperson is,the IC is responsible for taxes; the broker does not withhold,the IC must obtain his or her own training; it is not provided by the broker,the employee is not entitled to company benefits,the IC must abide by all office policies and meeting schedules,a,An independent contractor is responsible for income and social security taxes; the broker does not withhold taxes. A broker must withhold income taxes and pay unemployment compensation tax on behalf of an employee
Principles of Real Estate Practice in Alabama,13.11,An important commitment employing brokers make to salespeople is,a pledge of continued employment over a predetermined period,"a guarantee of market-based, competitive commission structures",providing them with all listings in the agency,producing a sufficient number of customers through advertising to make a reasonable living,c,"In employing a salesperson, a broker generally makes a commitment to make the brokerage's listings available"
Principles of Real Estate Practice in Alabama,13.12,A salesperson's commission rate and structure is established by,state regulation,competitive conditions,agreement with other brokers in the market,negotiations with the client,b,Commission structures are negotiated between the agent and employing broker as a function of competitive market conditions
Principles of Real Estate Practice in Alabama,13.13,Three of the most important skills involved in the listing process are,"persuasion, appraisal, and market analysis","communicating, co-brokering, and timing","marketing, advertising, and conducting open houses","locating clients, pricing property, and making listing presentations",d,"Prospecting. Prospecting is any activity designed to generate listing prospects: parties who intend to sell or lease property and who have not yet committed to a broker. Prospecting activities include mailing newsletters and flyers, selling directly and person-to-person, advertising, and selling indirectly via community involvement.  Pricing. It is almost always necessary for an agent seeking a listing to suggest a listing price or price range for the property. It is important to make a careful estimate, because underpricing a property is not in the best interests of the seller, and overpricing it often prevents a transaction altogether. Listing presentation and negotiation of agreement. A listing presentation is an agent's opportunity to meet with a seller and present the merits of the agent's marketing plan, personal expertise, and company strengths. At the same time, an agent can explain the many phases and details of a real estate transaction and point out how the provisions of the listing agreement and the agent-principal relationship work to ensure a smooth transaction  "
Principles of Real Estate Practice in Alabama,13.14,"Pricing property correctly is pivotal to marketing listings, because",underpriced properties do not require the broker's services,overpricing a property will lengthen the time required to receive compensation for services,underpricing a property does not serve the best interests of a client,overpricing a property does not serve the best interests of customers,c,"Underpricing a property is not in the best interests of the seller, and overpricing it often prevents a transaction altogether"
Principles of Real Estate Practice in Alabama,13.15,The objective of the listing presentation is to,explain how the agent and the agency enjoy a competitive advantage over other companies,condition the owner to price the property at the lowest possible level,provide all information necessary for the owner to execute the listing,"execute the listing agreement, then explain its provisions",c,"A listing presentation is an agent's opportunity to meet with a seller and present the merits of the agent's marketing plan, personal expertise, and company strengths. At the same time, an agent can explain the many phases and details of a real estate transaction and point out how the provisions of the listing agreement and the agent-principal relationship work to ensure a smooth transaction. Ultimately, the agent's aim in a presentation meeting is to have the principal execute a listing agreement"
Principles of Real Estate Practice in Alabama,13.16,"In marketing an owner's property, the objective of an agent's marketing plan is to",actively participate in the multiple listing service,expose the property to the maximum number of prospects in relation to marketing expenses and efforts,ensure that a transaction occurs that will compensate the agent,convince prospects of the property's superiority over other properties,b,The best marketing plan is one that aims to have maximum impact on the marketplace in relation to the time and money expended
Principles of Real Estate Practice in Alabama,13.17,"In obtaining offers from a buyer, an agent must be careful to",pursue only those offers which are at or near the listing price,balance the owner's price expectations with the buyer's opinion of value,avoid disclosing what price the owner will accept,avoid completing offers that are beneath market value,c,"An agent must be extremely careful at this point to abide by fiduciary obligations to the client, whoever that party may be. Discussions of price are particularly delicate: whether the client is buyer or seller, the agent's duty is to uphold the client's best interests. Thus it is not acceptable to suggest to a customer what price the client will or will not accept"
Principles of Real Estate Practice in Alabama,13.18,"When a property is ""under contract,""","the principals have agreed to an option to purchase, provided the buyer can obtain financing",the buyer and the seller are engaged in negotiations to complete a sale contract,the principals have entered into a sale contract and must satisfy any contingencies prior to closing,certain contingencies must be satisfied before the buyer or seller will agree to sign the sale contract,c,"Between the execution of the sale contract and the closing of the transaction, the property is ""under contract"" or ""contract pending."" During this period, buyer and seller have certain things to do to achieve a successful closing. The buyer often needs to arrange financing and dispose of other property; the seller may need to clear up title encumbrances and make certain property repairs. The sale contract should specify all such required tasks"
Principles of Real Estate Practice in Alabama,13.19,Conversion is the act of,mixing escrow funds with the broker's operating funds,appropriating client or customer deposits for use in the agency's business,converting an offer into a binding contract,converting escrow funds into equity funds in a property at the closing,b,"Conversion is the act of misappropriating escrow funds for the broker's business or personal use. More serious than mere commingling, conversion is effectively an act of theft: using monies which do not belong to the broker"
Principles of Real Estate Practice in Alabama,13.20,Commingling is the practice of,blending escrow funds on a number of properties in one escrow account,mixing socially with prospects at open houses or other marketing functions,appropriating client or customer deposits for use in the agency's business,mixing escrow funds with the broker's operating funds,d,"Commingling, a prohibited activity, is the act of mixing the broker's personal or business funds with escrow funds"
Principles of Real Estate Practice in Alabama,13.21,Real estate advertising is a regulated activity. One important restriction in placing ads is,a broker may only place blind ads in approved publications,a broker must have all advertising approved by the proper state regulatory agency,the advertising must not be misleading,sales agents may only advertise in their own name,c,"In general, state laws and regulations require that advertising must not be misleading"
Principles of Real Estate Practice in Alabama,13.22,The three principal brokerage firms in a market agree to pay sales agents 15% more than any other competitor currently in practice. This is an example of,collusion,price fixing,allocation of markets,steering,a,Collusion is the illegal practice of two or more businesses joining forces or making joint decisions which have the effect of putting another business at a competitive disadvantage
Principles of Real Estate Practice in Alabama,13.23,Two leading agencies jointly agree to raise commissions charged a certain class of client to 8% of the sales price. Which of the following is true?,This is a perfectly legitimate business practice,The brokers have illegally fixed prices,The brokers have allocated markets,The brokers have engaged in legal collusion,b,"Price fixing is the practice of two or more brokers agreeing to charge certain commission rates or fees for their services, regardless of market conditions or competitors"
Principles of Real Estate Practice in Alabama,13.24,"A corporation would like an agent to sell its country grocery store. Included in the sale are the inventory, equipment, and real property. The agent locates a full-price buyer who does not want to acquire any of the business's actual or potential liabilities. To do this transaction, the corporation would most likely",propose an asset sale,undertake a stock sale,propose an exchange,enter into a sale-leaseback transaction,a,"In an asset sale, the purchaser takes possession of some or all of the assets of the business, as well as the real estate, in exchange for the sale price"
Principles of Real Estate Practice in Alabama,13.25,"A broker is reviewing the balance sheet of her new listing to sell a business. Three of the entries on the books are licenses, trademarks, and goodwill. These would be examples of",tangible assets,intangible assets,short-term liabilities,long-term liabilities,b,"Intangible assets include the company name, trademarks, copyrights, licenses, contracts for future sales of goods or services, and goodwill"
Principles of Real Estate Practice in Alabama,13.26,"In business brokerage, the notion of goodwill is best defined as",the commitment by the agent to expend maximum effort on the listing,establishing pricing levels that will generate the good will of prospective customers,the value or price of the business over and above the value of its other assets,the portion of the sale price that is depreciable,c,"In the second sense, which is more familiar to accountants, goodwill is the difference in value between an owner's price and the value of all other business assets. For example, if an owner wants $100,000 for a business, and the totality of tangible and intangible assets is valued at $80,000, the goodwill is a $20,000 asset"
Principles of Real Estate Practice in Alabama,13.27,Which of the following statements about the handling of trust funds is TRUE?,Trust accounts may never contain non-trust funds under any circumstances.,Funds being held for a client must be placed in a trust account within a required number of days after all parties have accepted an offer to purchase.,A salesperson may hold an earnest money deposit until the transaction is completed.,A broker may withdraw funds from a trust account to pay business expenses as long as the funds are replaced before the end of the month.,b,"A real estate broker must deposit trust funds received within a required deadline after receiving notice that an offer to purchase is accepted by all parties. The deadline varies from state-to-state, so licensees must be familiar with local regulations to remain in compliance with escrow laws."
Principles of Real Estate Practice in Alabama,13.28,"Three brokers from different firms are having lunch together after a downtown business club meeting. In their conversation, a fourth broker from another firm is mentioned. The three brokers agree that they don’t like this other broker, and decide they will no longer show her listings to potential buyers. If they act on this decision, they may be guilty of an illegal act of",group boycotting.,market allocation.,violating their business association code.,commingling.,a,"Group boycotting is the illegal activity of a number of competitors in a given market ""ganging up"" on a competitor in that market to limit the boycotted party's access to customers and patrons of the competitor's business. For instance, a group of brokers might collectively refuse to show a boycotted broker's listings to potential buyers. Over time, the boycotted company is essentially ""starved"" out of the market."
Principles of Real Estate Practice in Alabama,14.1,"Several buyers are competing for the last available home in a desirable new subdivision. One buyer calls the owner-developer directly on the phone and offers $10,000 over and above the listed price. The developer accepts the offer. At this point,","the parties have a valid, enforceable sale contract on the home","the parties have completed a verbal, executory contract",the parties may not cancel their contract,the developer could not entertain other offers on the property,b,A sale contract is executory: the signatories have yet to perform their respective obligations and promises. A contract for the sale of real estate is enforceable only if it is in writing
Principles of Real Estate Practice in Alabama,14.2,"An owner completes a contract to sell her property. Before closing, the seller runs into financial trouble and assigns the contract to her principal creditor. The buyer cries foul, fearing the property will be lost. Which of the following is true?",The buyer can sue the assignee to disallow the illegal assignment,The buyer can take legal action against the assignor,The assignor has completed a legal action,The sale contract is nullified,c,"Either party to a sale transaction can assign the sale contract to another party, subject to the provisions and conditions contained in the agreement"
Principles of Real Estate Practice in Alabama,14.3,"During the executory period of a sale contract, the buyer acquires an equitable title interest in the property. This means that",the buyer can potentially force the seller to transfer ownership,both parties own the property equally,"if contract contingencies are not met, the buyer takes legal title",the buyer owns equity in the subject property to the extent of the funds deposited in escrow,a,"A sale contract gives the buyer an interest in the property that is called equitable title, or ownership in equity. If the seller defaults and the buyer can show good faith performance, the buyer can sue for specific performance, that is, to compel the seller to transfer legal title upon payment of the contract price"
Principles of Real Estate Practice in Alabama,14.4,The purpose of an escrow account is to,entrust deposit monies to an impartial fiduciary,enable the principals to access the funds in escrow without interference from the other party,ensure that the broker receives her commission,prevent the buyer from withdrawing the offer,a,"The escrow holder acts as an impartial fiduciary for buyer and seller. If the buyer performs under the sale contract, the deposit is applied to the purchase price"
Principles of Real Estate Practice in Alabama,14.5,"A sale contract contains an open-ended financing contingency: if the buyer cannot obtain financing, the deal is off. Six months later, the buyer still cannot secure financing. Which of the following is true?","The seller may cancel the contract, since it can be ruled invalid","The buyer can continue indefinitely to seek financing, and the seller's property must remain off the market",The seller must return the buyer's deposit,The seller can force a lender to commit to a loan under fair financing laws,a,"A contingency that is too broad, vague, or excessive in duration may invalidate the entire contract on the grounds of insufficiency of mutual agreement. To avoid problems, the statement of a contingency should be explicit and clear, have an expiration date, and expressly require diligence in the effort to fulfill the requirement"
Principles of Real Estate Practice in Alabama,14.6,"In the event of a buyer's default, a provision for liquidated damages in a sale contract enables a seller to",sue the buyer for the anticipated down payment,force the buyer to quitclaim equitable title,sue the buyer for all liquid assets lost as a result of the default,claim the deposit as relief for the buyer's failure to perform,d,"If a buyer fails to perform under the terms of a sale contract, the breach entitles the seller to legal recourse for damages. The usual remedy is forfeiture of the buyer's deposit as liquidated damages, provided the deposit is not grossly in excess of the seller's actual damages"
Principles of Real Estate Practice in Alabama,14.7,Which of the following best characterizes a conventional sale contract?,"Voluntary, unilateral, and executory","Involuntary, bilateral, and contingent","Voluntary, bilateral, and executory","Involuntary, unilateral, and executory",c,"A sale contract is executory: the signatories have yet to perform their respective obligations and promises. Upon closing, the sale contract is fully performed and no longer exists as a binding agreement.  To be enforceable, a sale contract must:  •be validly created (mutual consent, consideration, legal purpose, competent parties, voluntary act)  •be in writing  •	identify the principal parties (bilateral)  •clearly identify the property, preferably by legal description  •contain a purchase price  •be signed by the principal parties  "
Principles of Real Estate Practice in Alabama,14.8,A due-on-sale clause in a sale contract puts parties on notice that,the full price of the property is due the seller at closing,any loans surviving closing become immediately payable,all of the seller's debts must be retired before or upon closing,third-party loans surviving closing may be accelerated by the lender,d,The mortgage agreement may or may not state that the seller's loan will be accelerated by the lender and called due on sale. The due-on-sale clause in the sale contract merely stipulates that the buyer and seller recognize the possibility that loans that survive the closing may be called due
Principles of Real Estate Practice in Alabama,14.9,A sale contract may specifically deal with tax withholding responsibility if the seller is a foreigner. What is this responsibility?,The buyer must withhold 15% of the purchase price at closing for the seller's capital gain tax payment,The buyer must withhold 15% of the purchase price at closing for the buyer's capital gain tax payment,The seller must withhold 15% of the buyer's funds as a deposit on the buyer's capital gain tax,The seller must withhold 15% of the sale price to pay the seller's capital gain tax,a,The seller acknowledges that the buyer must withhold 15% of the purchase price at closing if the seller is a foreign person or entity and forward the withheld amount to the Internal Revenue Service. Certain limitations and exemptions apply
Principles of Real Estate Practice in Alabama,14.10,An important legal characteristic of an option-to-buy agreement is that,"the potential buyer, the optionee, is obligated to buy the property once the option agreement is completed","the optionor must perform if the optionee takes the option, but the optionee is under no obligation to do so",the contract can be executed at no cost to the optionee,it is a bilateral agreement,b,"An option-to-buy is an enforceable contract in which a potential seller, the optionor, grants a potential buyer, the optionee, the right to purchase a property before a stated time for a stated price and terms. In exchange for the right of option, the optionee pays the optionor valuable consideration"
Principles of Real Estate Practice in Alabama,14.11,"A tenant has an option-to-purchase agreement with the landlord that expires on June 30. On July 1, the tenant frantically calls the landlord to exercise the option, offering the apology that she was busy with a death in the family. Which of the following is true?","Since options contain grace periods, the landlord must sell","The tenant loses the right to buy, but can claim the money paid for the option from the landlord","The landlord does not have to sell, but must renew the option","The option is expired, and the tenant has no rightful claim to money paid for the option",d,"The option automatically expires at the end of the option period. The landlord has no obligation, either to sell the property or to return the consideration, after the expiration date"
Principles of Real Estate Practice in Alabama,14.12,"A tenant exercises an option to buy a condominium. The landlord agrees, but raises the agreed price by $3,000, claiming financial distress. The landlord does, however, offer the tenant two months of free rent before closing as an offset. Which of the following is true?",The tenant can force the sale at the original terms,The landlord has taken a fully legal action which the tenant must abide by,"The option is null, and the optionee may reclaim any option money paid","The landlord must offer sufficient free rent to equal the $3,000 price increase",a,"An option-to-buy is an enforceable contract in which a potential seller, the optionor, grants a potential buyer, the optionee, the right to purchase a property before a stated time for a stated price and terms. In exchange for the right of option, the optionee pays the optionor valuable consideration"
Principles of Real Estate Practice in Alabama,14.13,Which of the following is true regarding the legal nature of option contracts?,They are not assignable,"They are enforceable, whether written or oral",They give the optionee an equitable interest in the property,They must be recorded to be valid,c,"The optionee enjoys an equitable interest in the property because the option creates the right to obtain legal title. However, the option does not in itself convey an interest in real property, only a right to do something governed by contract law"
Principles of Real Estate Practice in Alabama,14.14,An important distinction between a contract for deed and a contract for sale is,a contract for deed requires no action on the part of the seller,a contract for deed requires no action on the part of the buyer,the seller retains legal title in a contract for deed transaction until fully executed,the buyer acquires legal title in a contract for deed transaction,c,"A contract for deed is a bilateral agreement between a seller, the vendor, and a buyer, the vendee, in which the vendor defers receipt of some or all of the purchase price of a property over a specified period of time. During the period, the vendor retains legal title and the vendee acquires equitable title. The vendee takes possession of the property, makes stipulated payments of principal and interest to the vendor, and otherwise fulfills obligations as the contract requires. At the end of the period, the buyer pays the vendor the full purchase price and the vendor deeds legal title to the vendee"
